Id,LotFrontage,LotArea,LotArea - delete,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SalePrice
1304,73,8688.702731,8688,Inside,1Fam,1Story,7,5,2005,2005,VinylSd,VinylSd,BrkFace,228,Gd,TA,PConc,Gd,TA,Av,Unf,0,0,1616,1616,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,NA,2005,RFn,3,834,TA,208,59,0,0,0,0,NA,0,4,2006,232000
1305,32,3363.784134,3363,Inside,TwnhsE,2Story,7,5,2004,2004,VinylSd,VinylSd,Stone,117,Gd,TA,PConc,Gd,TA,No,Unf,0,0,976,976,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,NA,2004,Unf,2,380,TA,0,40,0,0,0,0,NA,0,4,2006,130000
1306,108,13173.23805,13173,Corner,1Fam,1Story,9,5,2006,2007,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,No,GLQ,1572,0,80,1652,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,Ex,2006,Fin,2,840,TA,404,102,0,0,0,0,NA,0,11,2009,325000
1307,48,6955.023963,6955,Inside,TwnhsE,1Story,7,5,2005,2006,VinylSd,VinylSd,Stone,94,Gd,TA,PConc,Gd,TA,No,Unf,0,0,1368,1368,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Gd,2005,RFn,2,474,TA,132,35,0,0,0,0,NA,0,9,2006,202500
1308,60,8072.317953,8072,Inside,1Fam,1Story,5,5,1994,1995,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,0,244,990,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,NA,2000,Unf,2,480,TA,0,64,0,0,0,0,NA,0,5,2009,138000
1309,100,12000.39495,12000,Inside,1Fam,1Story,5,7,1948,2005,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,GLQ,144,608,172,924,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,NA,1948,Unf,2,528,TA,0,36,0,0,0,0,NA,0,5,2008,147000
1310,,7153.810003,7153,Inside,1Fam,1Story,6,5,1991,1991,HdBoard,HdBoard,BrkFace,88,TA,TA,CBlock,Gd,TA,No,GLQ,1200,0,78,1278,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,NA,1991,RFn,2,496,TA,112,51,0,0,0,0,NA,0,6,2008,179200
1311,100,17500.08456,17500,Inside,1Fam,1Story,7,8,1959,2002,BrkFace,HdBoard,None,0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,0,496,1902,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,TA,1959,Fin,2,567,TA,0,207,162,0,0,0,NA,0,5,2010,335000
1312,68,8814.926898,8814,Inside,1Fam,1Story,7,5,2005,2007,VinylSd,VinylSd,BrkFace,80,Gd,TA,PConc,Gd,TA,No,GLQ,925,0,349,1274,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,NA,2005,RFn,2,508,TA,264,98,0,0,0,0,NA,0,1,2007,203000
1313,,9572.867534,9572,Inside,1Fam,2Story,8,5,1990,1990,Wd Sdng,Wd Sdng,BrkFace,336,Gd,TA,PConc,Ex,TA,No,GLQ,482,0,971,1453,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,Gd,9,Typ,1,Ex,1990,RFn,2,750,Gd,500,0,0,0,0,0,NA,0,6,2007,302000
1314,108,14774.31155,14774,Corner,1Fam,2Story,9,5,1999,1999,VinylSd,VinylSd,BrkFace,165,Gd,TA,PConc,Gd,TA,No,Unf,0,0,1393,1393,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,Gd,10,Typ,1,TA,1999,Fin,3,779,TA,668,30,0,0,0,0,NA,0,5,2010,333168
1315,60,8190.627045,8190,Inside,1Fam,1Story,4,6,1954,1954,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,732,0,216,948,Y,SBrkr,948,0,0,948,1,0,1,0,3,1,TA,5,Typ,1,TA,1956,Unf,1,280,TA,0,36,0,0,0,0,NA,0,10,2007,119000
1316,85,11075.74623,11075,Inside,1Fam,2Story,6,5,1969,1969,HdBoard,HdBoard,None,0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,276,176,952,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,TA,9,Typ,2,Gd,1969,Unf,2,576,TA,280,0,0,0,0,0,NA,0,6,2008,206900
1317,61,10226.91618,10226,Inside,1Fam,1Story,8,5,2008,2008,VinylSd,VinylSd,Stone,270,Gd,TA,PConc,Ex,TA,Gd,Unf,0,0,1622,1622,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,Gd,2008,RFn,3,860,TA,172,42,0,0,0,0,NA,0,1,2009,295493
1318,47,4230.070988,4230,Corner,TwnhsE,1Story,7,5,2006,2007,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,No,Unf,0,0,1352,1352,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,Gd,2006,RFn,2,466,TA,0,241,0,0,0,0,NA,0,4,2007,208900
1319,,14781.87849,14781,CulDSac,1Fam,1Story,8,5,2001,2002,VinylSd,VinylSd,BrkFace,178,Gd,TA,PConc,Gd,TA,Gd,Unf,0,0,1753,1753,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,Gd,7,Typ,1,TA,2001,RFn,3,748,TA,198,150,0,0,0,0,NA,0,8,2006,275000
1320,75,10215.14212,10215,Inside,1Fam,1Story,4,5,1954,1954,Wd Sdng,Wd Sdng,BrkFace,132,TA,TA,PConc,TA,TA,No,ALQ,492,0,372,864,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,TA,5,Typ,0,NA,1954,Unf,1,248,TA,0,0,0,0,0,0,NA,0,2,2007,111000
1321,70,8400.622305,8400,Inside,1Fam,1Story,6,3,1957,1957,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,ALQ,189,661,628,1478,Y,SBrkr,1478,0,0,1478,1,0,1,1,3,1,TA,6,Typ,2,Gd,1957,RFn,2,442,TA,114,0,0,0,216,0,NA,0,6,2009,156500
1322,,6627.998542,6627,Corner,1Fam,1Story,3,6,1949,1950,VinylSd,VinylSd,None,0,TA,TA,CBlock,NA,NA,NA,NA,0,0,0,0,N,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,4,Typ,0,NA,1955,Unf,1,287,TA,0,0,0,0,0,0,NA,0,7,2008,72500
1323,107,10186.37188,10186,Inside,1Fam,2Story,7,5,1992,1992,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,674,0,76,750,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,1,Gd,8,Typ,1,TA,1992,RFn,2,564,TA,240,39,0,0,0,0,NA,0,6,2010,190000
1324,50,5330.229314,5330,Inside,1Fam,1Story,4,7,1940,1950,VinylSd,VinylSd,None,0,Fa,TA,CBlock,TA,TA,No,LwQ,280,0,140,420,Y,SBrkr,708,0,0,708,0,0,1,0,2,1,Fa,5,Typ,0,NA,NA,NA,0,0,NA,164,0,0,0,0,0,NA,0,12,2009,82500
1325,75,9986.426456,9986,Inside,1Fam,1Story,8,5,2006,2007,VinylSd,VinylSd,BrkFace,428,Gd,TA,PConc,Ex,TA,Av,Unf,0,0,1795,1795,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,Gd,7,Typ,1,Gd,2007,RFn,3,895,TA,0,49,0,0,0,0,NA,0,2,2007,147000
1326,40,3636.32149,3636,Inside,1Fam,1Story,4,4,1922,1950,AsbShng,AsbShng,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,0,796,796,N,SBrkr,796,0,0,796,0,0,1,0,2,1,TA,5,Typ,0,NA,NA,NA,0,0,NA,0,0,100,0,0,0,NA,0,1,2008,55000
1327,70,4270.378616,4270,Inside,1Fam,1Story,3,6,1931,2006,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Rec,544,0,0,544,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,Gd,6,Typ,0,NA,NA,NA,0,0,NA,0,0,286,0,0,0,NA,0,5,2007,79000
1328,60,6600.317056,6600,Inside,1Fam,1Story,5,9,1982,2008,VinylSd,VinylSd,None,0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,0,175,816,Y,SBrkr,816,0,0,816,0,1,1,0,3,1,Gd,5,Typ,1,Ex,1982,Unf,1,264,TA,0,0,0,0,0,0,NA,0,10,2008,130500
1329,60,10440.85979,10440,Corner,1Fam,1.5Fin,6,7,1920,1950,BrkFace,Wd Sdng,None,0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,0,1017,1510,Y,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,TA,8,Mod,2,TA,1920,Unf,2,520,Fa,0,547,0,0,480,0,Shed,1150,6,2008,256000
1330,63,9084.799648,9084,Inside,1Fam,2Story,7,5,1998,1998,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,0,935,935,Y,SBrkr,955,677,0,1632,0,0,2,1,3,1,TA,8,Typ,1,TA,1998,Fin,2,462,TA,0,28,0,0,0,0,NA,0,6,2006,176500
1331,85,10000.68085,10000,Inside,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,410,Gd,TA,PConc,Gd,Gd,Av,Unf,0,0,1588,1588,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,Gd,7,Typ,1,Gd,2006,RFn,3,825,TA,144,45,0,0,0,0,NA,0,12,2007,227000
1332,55,10780.2749,10780,Inside,1Fam,SLvl,5,5,1976,1976,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,483,0,428,911,Y,SBrkr,954,0,0,954,0,0,1,0,3,1,TA,6,Typ,0,NA,1976,Unf,2,576,TA,0,0,0,0,0,0,NA,0,7,2006,132500
1333,67,8877.96131,8877,Inside,1Fam,1Story,4,6,1938,1958,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,0,126,816,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,3,Typ,1,Gd,1958,Unf,1,288,Fa,0,0,0,0,0,0,NA,0,5,2009,100000
1334,60,7200.688315,7200,Corner,1Fam,1.5Fin,5,6,1938,1995,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,0,803,803,Y,SBrkr,803,557,0,1360,0,0,1,1,2,1,Gd,6,Typ,0,NA,1951,Unf,1,297,TA,0,65,190,0,0,0,NA,0,7,2006,125500
1335,24,2368.234301,2368,Inside,TwnhsE,2Story,5,6,1970,1970,HdBoard,HdBoard,None,312,TA,TA,CBlock,TA,TA,No,LwQ,765,0,0,765,Y,SBrkr,765,600,0,1365,0,0,1,1,3,1,TA,7,Min1,0,NA,1970,Unf,2,440,TA,0,36,0,0,0,0,NA,0,5,2009,125000
1336,80,9650.755932,9650,Inside,1Fam,1Story,6,5,1977,1977,Plywood,Plywood,BrkFace,360,TA,TA,CBlock,Gd,TA,No,ALQ,686,0,664,1350,Y,SBrkr,1334,0,0,1334,0,1,2,0,2,1,TA,6,Typ,1,TA,1977,RFn,2,630,TA,0,16,0,0,0,0,NA,0,4,2009,167900
1337,87,9246.574516,9246,Inside,Duplex,1Story,5,5,1973,1973,Plywood,Plywood,BrkFace,564,TA,TA,CBlock,TA,TA,No,Unf,0,0,1656,1656,Y,SBrkr,1656,0,0,1656,0,0,2,0,4,2,TA,8,Typ,0,NA,1973,Unf,2,506,TA,0,211,0,0,0,0,NA,0,11,2008,135000
1338,153,4118.158013,4118,Corner,1Fam,1Story,4,4,1941,1950,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,0,693,693,N,FuseA,693,0,0,693,0,0,1,0,2,1,Fa,4,Typ,0,NA,NA,NA,0,0,NA,0,20,0,0,0,0,NA,0,3,2006,52500
1339,95,13450.22204,13450,Corner,1Fam,2Story,7,5,2002,2002,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,700,0,216,916,Y,SBrkr,920,941,0,1861,1,0,2,1,3,1,Gd,8,Typ,0,NA,2002,RFn,2,492,TA,146,91,0,0,0,0,NA,0,6,2006,200000
1340,120,9560.485272,9560,Corner,1Fam,1Story,5,7,1972,1972,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,0,504,864,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,NA,1972,RFn,1,288,TA,0,0,0,0,0,0,NA,0,6,2006,128500
1341,70,8294.620166,8294,Inside,1Fam,1Story,4,5,1971,1971,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,0,858,858,Y,SBrkr,872,0,0,872,0,0,1,0,3,1,TA,5,Typ,0,NA,1974,Unf,4,480,TA,0,0,0,0,0,0,NA,0,6,2007,123000
1342,66,13695.22905,13695,Inside,1Fam,1Story,6,5,2003,2004,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,814,0,300,1114,Y,SBrkr,1114,0,0,1114,1,0,1,0,3,1,Gd,6,Typ,0,NA,2004,Unf,2,576,TA,0,78,0,0,0,0,NA,0,7,2008,155000
1343,,9375.106357,9375,Inside,1Fam,2Story,8,5,2002,2002,VinylSd,VinylSd,BrkFace,149,Gd,TA,PConc,Gd,TA,No,Unf,0,0,1284,1284,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,1,Gd,7,Typ,1,Gd,2002,RFn,2,647,TA,192,87,0,0,0,0,NA,0,8,2007,228500
1344,57,7558.498516,7558,Inside,1Fam,1.5Fin,6,6,1928,1950,BrkFace,Stone,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,0,896,896,Y,SBrkr,1172,741,0,1913,0,0,1,1,3,1,TA,9,Typ,1,TA,1929,Unf,2,342,Fa,0,0,0,0,0,0,NA,0,3,2009,177000
1345,85,11103.00167,11103,Corner,1Fam,2Story,7,5,2006,2006,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,0,728,728,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,TA,2006,Fin,2,440,TA,0,0,0,0,0,0,NA,0,7,2007,155835
1346,50,6000.533819,6000,Inside,1Fam,1Story,4,4,1920,1950,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,ALQ,250,0,710,960,Y,FuseA,960,0,0,960,0,0,1,0,2,1,Fa,5,Typ,0,NA,1997,Unf,1,308,TA,0,0,168,0,0,0,NA,0,7,2007,108500
1347,,20781.54858,20781,CulDSac,1Fam,1Story,7,7,1968,2003,BrkFace,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,297,68,1203,1568,Y,SBrkr,2156,0,0,2156,0,0,2,0,3,1,TA,9,Typ,1,Gd,1968,RFn,2,508,Gd,0,80,0,290,0,0,NA,0,6,2006,262500
1348,93,15306.29782,15306,Corner,1Fam,1Story,8,5,2006,2007,VinylSd,VinylSd,Stone,100,Gd,TA,PConc,Ex,TA,Gd,GLQ,80,0,1652,1732,Y,SBrkr,1776,0,0,1776,1,0,2,0,3,1,Gd,7,Typ,1,Gd,2006,Fin,3,712,TA,0,0,0,0,0,0,NA,0,5,2007,283463
1349,,16196.01526,16196,Inside,1Fam,1Story,7,5,1998,1998,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443,0,39,1482,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,5,Typ,1,Fa,1998,RFn,2,514,TA,402,25,0,0,0,0,NA,0,8,2007,215000
1350,50,5250.380794,5250,Inside,1Fam,2Story,8,5,1872,1987,MetalSd,MetalSd,None,0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259,0,425,684,N,SBrkr,938,1215,205,2358,0,0,2,0,4,1,TA,8,Typ,0,NA,NA,NA,0,0,NA,0,54,20,0,0,0,NA,0,12,2008,122000
1351,91,11643.48546,11643,Inside,Duplex,2Story,5,5,1969,1969,MetalSd,MetalSd,BrkFace,368,TA,TA,CBlock,TA,TA,No,LwQ,500,0,748,1248,Y,SBrkr,1338,1296,0,2634,1,1,2,2,6,2,TA,12,Typ,0,NA,1969,Unf,4,968,TA,0,0,0,0,0,0,NA,0,8,2009,200000
1352,70,9247.38258,9247,Inside,1Fam,2Story,6,6,1962,1962,HdBoard,HdBoard,BrkFace,318,TA,TA,CBlock,TA,TA,No,Rec,319,0,539,858,Y,SBrkr,858,858,0,1716,0,0,1,1,4,1,TA,8,Typ,1,Gd,1962,Fin,2,490,TA,0,84,0,0,120,0,NA,0,3,2008,171000
1353,50,6000.009275,6000,Inside,1Fam,1.5Fin,6,9,1937,2000,MetalSd,MetalSd,None,0,Gd,TA,BrkTil,TA,TA,No,Unf,0,0,698,698,Y,SBrkr,786,390,0,1176,0,0,1,0,2,1,TA,4,Typ,0,NA,1999,Unf,2,624,TA,210,0,0,0,0,0,NA,0,7,2009,134900
1354,56,14720.66175,14720,CulDSac,1Fam,1.5Fin,8,5,1995,1996,VinylSd,VinylSd,BrkFace,579,Gd,TA,PConc,Gd,TA,Av,GLQ,816,0,1217,2033,Y,SBrkr,2053,1185,0,3238,1,0,2,1,4,1,Gd,9,Typ,1,Ex,1996,Fin,3,666,TA,283,86,0,0,0,0,NA,0,3,2010,410000
1355,,10316.22606,10316,Inside,1Fam,2Story,7,5,2000,2000,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,735,0,257,992,Y,SBrkr,992,873,0,1865,1,0,2,1,3,1,Gd,7,Typ,1,TA,2000,RFn,3,839,TA,0,184,0,0,0,0,NA,0,6,2008,235000
1356,102,10192.5071,10192,Inside,1Fam,SLvl,7,6,1968,1992,MetalSd,MetalSd,BrkFace,143,TA,TA,CBlock,TA,TA,No,Unf,0,0,570,570,Y,SBrkr,1222,698,0,1920,0,0,3,0,4,1,Gd,8,Typ,1,TA,1968,RFn,2,487,TA,0,98,0,0,0,0,NA,0,9,2006,170000
1357,,9477.565139,9477,Corner,1Fam,1Story,5,5,1966,1966,HdBoard,HdBoard,BrkFace,65,TA,TA,CBlock,TA,TA,No,Rec,340,0,524,864,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,NA,1966,RFn,1,264,TA,0,0,0,0,0,0,NA,0,10,2008,110000
1358,,12537.11714,12537,CulDSac,1Fam,1Story,5,6,1971,2008,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,GLQ,734,0,344,1078,Y,SBrkr,1078,0,0,1078,1,0,1,1,3,1,TA,6,Typ,1,Fa,1971,Fin,2,500,TA,0,0,0,0,0,0,NA,0,4,2010,149900
1359,,2117.164654,2117,Inside,Twnhs,2Story,6,5,2000,2000,MetalSd,MetalSd,BrkFace,216,Gd,TA,PConc,Gd,TA,No,GLQ,378,0,378,756,Y,SBrkr,769,804,0,1573,0,0,2,1,3,1,Gd,5,Typ,0,NA,2000,Unf,2,440,TA,0,32,0,0,0,0,NA,0,6,2010,177500
1360,129,16737.31953,16737,FR3,1Fam,1Story,9,5,2004,2005,VinylSd,VinylSd,BrkFace,66,Gd,TA,PConc,Ex,TA,Av,GLQ,1447,0,533,1980,Y,SBrkr,1980,0,0,1980,1,0,2,0,3,1,Ex,8,Typ,1,Gd,2004,Fin,3,770,TA,194,45,0,0,0,0,NA,0,9,2006,315000
1361,51,9842.657243,9842,Inside,1Fam,2Story,5,6,1921,1998,MetalSd,Wd Sdng,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,0,612,612,Y,SBrkr,990,1611,0,2601,0,0,3,1,4,1,TA,8,Typ,0,NA,1998,RFn,2,621,TA,183,0,301,0,0,0,NA,0,5,2008,189000
1362,124,16158.35465,16158,Inside,1Fam,1Story,7,5,2005,2005,VinylSd,VinylSd,Stone,16,Gd,TA,PConc,Ex,TA,Av,ALQ,1274,0,256,1530,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,Gd,7,Typ,1,Gd,2005,Fin,2,430,TA,168,36,0,0,0,0,NA,0,6,2009,260000
1363,,12513.59249,12513,FR2,1Fam,1.5Fin,4,4,1920,2007,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,Fa,No,Unf,0,0,715,715,Y,SBrkr,1281,457,0,1738,0,0,2,0,4,1,TA,7,Typ,1,Gd,1920,Unf,1,368,TA,55,0,0,0,0,0,NA,0,6,2009,104900
1364,73,8499.744214,8499,Inside,1Fam,2Story,6,5,2006,2007,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,0,616,616,Y,SBrkr,616,796,0,1412,0,0,2,1,3,1,Gd,6,Typ,1,Gd,2007,Fin,2,432,TA,0,36,0,0,0,0,NA,0,3,2007,156932
1365,30,3180.089726,3180,Inside,TwnhsE,2Story,7,5,2005,2005,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,0,600,600,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,NA,2005,RFn,2,480,TA,0,166,0,0,0,0,NA,0,4,2006,144152
1366,,7500.801861,7500,Inside,1Fam,2Story,7,5,2000,2000,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,533,0,281,814,Y,SBrkr,814,860,0,1674,1,0,2,1,3,1,Gd,7,Typ,0,NA,2000,RFn,2,663,TA,0,96,0,0,0,0,NA,0,1,2010,216000
1367,68,9179.135563,9179,Inside,1Fam,2Story,7,5,1999,1999,VinylSd,VinylSd,BrkFace,158,Gd,TA,PConc,Gd,TA,No,GLQ,633,0,240,873,Y,SBrkr,882,908,0,1790,1,0,2,1,3,1,Gd,7,Typ,0,NA,1999,RFn,2,588,TA,0,88,0,0,0,0,NA,0,6,2008,193000
1368,41,2665.583995,2665,Inside,TwnhsE,2Story,5,6,1977,1977,CemntBd,CmentBd,None,0,TA,TA,PConc,TA,TA,No,ALQ,548,173,36,757,Y,SBrkr,925,550,0,1475,0,0,2,0,4,1,TA,6,Typ,1,TA,1977,RFn,1,336,TA,104,26,0,0,0,0,NA,0,7,2006,127000
1369,,4435.005226,4435,Inside,TwnhsE,1Story,6,5,2003,2004,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,Av,GLQ,685,0,163,848,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,0,NA,2003,Fin,2,420,TA,140,0,0,0,0,0,NA,0,6,2009,144000
1370,48,10635.46667,10635,FR2,1Fam,1Story,8,5,2003,2003,VinylSd,VinylSd,BrkFace,171,Gd,TA,PConc,Gd,TA,Av,BLQ,370,972,315,1657,Y,SBrkr,1668,0,0,1668,1,0,2,0,3,1,Gd,8,Typ,1,TA,2003,Fin,2,502,TA,0,262,0,0,0,0,NA,0,5,2010,232000
1371,90,5400.545571,5400,Corner,1Fam,1.5Fin,4,6,1920,1950,CBlock,CBlock,None,0,Fa,TA,PConc,TA,TA,No,ALQ,315,105,420,840,Y,SBrkr,840,534,0,1374,0,0,1,0,2,1,TA,6,Typ,0,NA,1967,Fin,1,338,TA,0,0,198,0,0,0,NA,0,10,2009,105000
1372,80,9600.339354,9600,Inside,1Fam,SLvl,6,6,1955,1996,AsbShng,AsbShng,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,831,0,161,992,Y,SBrkr,1661,0,0,1661,1,0,1,0,3,1,Gd,8,Typ,1,TA,1955,RFn,1,377,TA,0,28,0,0,178,0,NA,0,10,2008,165500
1373,75,9750.413997,9750,Corner,1Fam,2Story,7,6,1998,1998,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,975,0,133,1108,Y,SBrkr,1108,989,0,2097,1,0,2,1,3,1,Gd,8,Typ,1,TA,1998,RFn,2,583,TA,253,170,0,0,0,0,NA,0,6,2006,274300
1374,,11400.97733,11400,Inside,1Fam,1Story,10,5,2001,2002,VinylSd,VinylSd,BrkFace,705,Ex,TA,PConc,Ex,TA,Gd,GLQ,1282,0,1351,2633,Y,SBrkr,2633,0,0,2633,1,0,2,1,2,1,Ex,8,Typ,2,Gd,2001,RFn,3,804,TA,314,140,0,0,0,0,NA,0,3,2007,466500
1375,85,10625.92769,10625,Inside,1Fam,2Story,7,5,2005,2005,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,0,1026,1026,Y,SBrkr,1026,932,0,1958,0,0,2,1,3,1,Gd,9,Typ,1,Gd,2005,Fin,3,936,TA,154,210,0,0,0,0,NA,0,7,2008,250000
1376,89,10991.16823,10991,Inside,1Fam,1Story,8,5,2007,2007,VinylSd,VinylSd,BrkFace,80,Gd,TA,PConc,Gd,TA,Gd,Unf,0,0,1571,1571,Y,SBrkr,1571,0,0,1571,0,0,2,0,3,1,Gd,7,Typ,1,Gd,2007,Fin,3,722,TA,100,36,0,0,0,0,NA,0,12,2007,239000
1377,52,6292.501364,6292,Inside,1Fam,1Story,6,5,1930,1950,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,Mn,Rec,384,0,384,768,N,SBrkr,790,0,0,790,0,0,1,0,2,1,TA,4,Typ,0,NA,1925,Unf,1,160,Fa,0,141,0,0,0,0,NA,0,4,2008,91000
1378,60,10998.8792,10998,Inside,1Fam,1.5Fin,5,5,1941,1960,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,408,420,156,984,Y,SBrkr,984,620,0,1604,0,0,2,0,3,1,TA,6,Min2,0,NA,1977,Unf,2,660,TA,0,68,0,0,0,0,NA,0,7,2009,117000
1379,21,1953.001526,1953,Inside,Twnhs,2Story,6,5,1973,1973,HdBoard,HdBoard,BrkFace,408,TA,TA,CBlock,TA,Fa,No,BLQ,309,0,174,483,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,0,NA,1973,Unf,1,264,TA,72,0,0,0,0,0,NA,0,6,2006,83000
1380,73,9735.243194,9735,Inside,1Fam,SLvl,5,5,2006,2007,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,0,384,384,Y,NA,754,640,0,1394,0,0,2,1,3,1,Gd,7,Typ,0,NA,2007,Fin,2,400,TA,100,0,0,0,0,0,NA,0,5,2008,167500
1381,45,8212.937289,8212,Inside,1Fam,1Story,3,3,1914,1950,Stucco,Stucco,None,0,TA,Fa,BrkTil,TA,Fa,No,Rec,203,0,661,864,N,FuseF,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,NA,1938,Unf,1,200,TA,0,0,96,0,0,0,NA,0,6,2010,58500
